RC05,The Awful Truth ,Leo McCarey,1937,"A married couple files for divorce and engages in a series of pranks and manipulations to try to win custody of their dog. Along the way, they realize they still love each other.",Romantic Comedy ,"Leo McCarey,A married couple files for divorce and engages in a series of pranks and manipulations to try to win custody of their dog. Along the way, they realize they still love each other.,Romantic Comedy "
RC06,Something’s Gotta Give ,Nancy Meyers,2003,"A successful playwright and notorious bachelor falls for his girlfriend's mother, but their age difference and his commitment issues cause complications. Stars Jack Nicholson and Diane Keaton.",Romantic Comedy ,"Nancy Meyers,A successful playwright and notorious bachelor falls for his girlfriend's mother, but their age difference and his commitment issues cause complications. Stars Jack Nicholson and Diane Keaton.,Romantic Comedy "
RC07,Ninotchka ,Ernst Lubitsch,1939,"A Soviet envoy is sent to Paris to sell jewelry confiscated during the Russian Revolution, but she falls for a charming Frenchman and starts to question her rigid beliefs. Stars Greta Garbo.",Romantic Comedy ,"Ernst Lubitsch,A Soviet envoy is sent to Paris to sell jewelry confiscated during the Russian Revolution, but she falls for a charming Frenchman and starts to question her rigid beliefs. Stars Greta Garbo.,Romantic Comedy "
RC08,As Good as It Gets ,James L. Brooks,1997,"A misanthropic writer forms an unlikely friendship with his gay neighbor and a waitress at his local diner. As he confronts his own prejudices and fears, he begins to fall for the waitress.",Romantic Comedy ,"James L. Brooks,A misanthropic writer forms an unlikely friendship with his gay neighbor and a waitress at his local diner. As he confronts his own prejudices and fears, he begins to fall for the waitress.,Romantic Comedy "
RC09,The Lady Eve ,Preston Sturges,1941,"A con artist sets her sights on a naive, wealthy bachelor aboard a cruise ship, but ends up falling for him. When he discovers her true identity, he's hurt and angry, but love finds a way to prevail.",Romantic Comedy ,"Preston Sturges,A con artist sets her sights on a naive, wealthy bachelor aboard a cruise ship, but ends up falling for him. When he discovers her true identity, he's hurt and angry, but love finds a way to prevail.,Romantic Comedy "
RC10,Pretty Woman ,Garry Marshall,1990,"A wealthy businessman hires a prostitute to be his companion for a week, but they end up falling in love. Stars Julia Roberts and Richard Gere.",Romantic Comedy ,"Garry Marshall,A wealthy businessman hires a prostitute to be his companion for a week, but they end up falling in love. Stars Julia Roberts and Richard Gere.,Romantic Comedy "
RC11,Trouble in Paradise ,Ernst Lubitsch,1932,"A pair of thieves pose as a wealthy couple in order to steal from a Parisian heiress, but things get complicated when one of the thieves falls in love with her. Directed by Ernst Lubitsch.",Romantic Comedy ,"Ernst Lubitsch,A pair of thieves pose as a wealthy couple in order to steal from a Parisian heiress, but things get complicated when one of the thieves falls in love with her. Directed by Ernst Lubitsch.,Romantic Comedy "
RC12,Say Anything ,Cameron Crowe,1989,"An underachieving high school student falls for a valedictorian and convinces her father to let him date her, but their relationship is threatened by his lack of ambition and her impending departure for college.",Romantic Comedy ,"Cameron Crowe,An underachieving high school student falls for a valedictorian and convinces her father to let him date her, but their relationship is threatened by his lack of ambition and her impending departure for college.,Romantic Comedy "
RC13,The Palm Beach Story ,Preston Sturges,1942,"A frustrated wife leaves her husband to find a rich man to support his career dreams, but things get complicated when her husband shows up in Palm Beach as well. Directed by Preston Sturges.",Romantic Comedy ,"Preston Sturges,A frustrated wife leaves her husband to find a rich man to support his career dreams, but things get complicated when her husband shows up in Palm Beach as well. Directed by Preston Sturges.,Romantic Comedy "
RC14,Roman Holiday ,William Wyler,1953,A bored and sheltered princess escapes her guardians and falls in love with an American newsman in Rome.,Romantic Comedy ,"William Wyler,A bored and sheltered princess escapes her guardians and falls in love with an American newsman in Rome.,Romantic Comedy "
RC15,Sleepless in Seattle ,Nora Ephron,1993,A recently widowed man's son calls a radio talk-show in an attempt to find his father a partner.,Romantic Comedy ,"Nora Ephron,A recently widowed man's son calls a radio talk-show in an attempt to find his father a partner.,Romantic Comedy "
RC16,The Shop Around the Corner ,Ernst Lubitsch,1940,"Two employees at a gift shop can barely stand each other, without realizing that they are falling in love through the post as each other's anonymous pen pal.",Romantic Comedy ,"Ernst Lubitsch,Two employees at a gift shop can barely stand each other, without realizing that they are falling in love through the post as each other's anonymous pen pal.,Romantic Comedy "
RC17,Jerry Maguire,Cameron Crowe,1996,"When a sports agent has a moral epiphany and is fired for expressing it, he decides to put his new philosophy to the test as an independent agent with the only athlete who stays with him and his former colleague.",Romantic Comedy ,"Cameron Crowe,When a sports agent has a moral epiphany and is fired for expressing it, he decides to put his new philosophy to the test as an independent agent with the only athlete who stays with him and his former colleague.,Romantic Comedy "
RC18,The Apartment,Billy Wilder,1960,"A man tries to rise in his company by letting its executives use his apartment for trysts, but complications and a romance of his own ensue.",Romantic Comedy ,"Billy Wilder,A man tries to rise in his company by letting its executives use his apartment for trysts, but complications and a romance of his own ensue.,Romantic Comedy "
RC19,Bringing Up Baby,Howard Hawks,1938,"While trying to secure a $1 million donation for his museum, a befuddled paleontologist is pursued by a flighty and often irritating heiress and her pet leopard, Baby.",Romantic Comedy ,"Howard Hawks,While trying to secure a $1 million donation for his museum, a befuddled paleontologist is pursued by a flighty and often irritating heiress and her pet leopard, Baby.,Romantic Comedy "
RC20,Tootsie,Sydney Pollack,1982,An unemployed actor disguises himself as a woman to get a role in a soap opera.,Romantic Comedy ,"Sydney Pollack,An unemployed actor disguises himself as a woman to get a role in a soap opera.,Romantic Comedy "
RC21,Some Like It Hot,Billy Wilder,1959,"When two musicians witness a mob hit, they flee the state in an all-female band disguised as women, but further complications set in.",Romantic Comedy ,"Billy Wilder,When two musicians witness a mob hit, they flee the state in an all-female band disguised as women, but further complications set in.,Romantic Comedy "
RC22,The Philadelphia Story,George Cukor,1940,"When a rich woman's ex-husband and a tabloid-type reporter turn up just before her planned remarriage, she begins to learn the truth about herself.",Romantic Comedy ,"George Cukor,When a rich woman's ex-husband and a tabloid-type reporter turn up just before her planned remarriage, she begins to learn the truth about herself.,Romantic Comedy "
RC23,It Happened One Night,Frank Capra ,1934,"A spoiled heiress, running away from her family, is helped by a man who is actually a reporter in need of a story.",Romantic Comedy ,"Frank Capra ,A spoiled heiress, running away from her family, is helped by a man who is actually a reporter in need of a story.,Romantic Comedy "
RC24,Annie Hall,Woody Allen,1977,Neurotic New York comedian Alvy Singer falls in love with the ditsy Annie Hall.,Romantic Comedy ,"Woody Allen,Neurotic New York comedian Alvy Singer falls in love with the ditsy Annie Hall.,Romantic Comedy "
RC25,When Harry Met Sally,Rob Reiner,1989,"Harry and Sally have known each other for years, and are very good friends, but they fear sex would ruin the friendship.",Romantic Comedy ,"Rob Reiner,Harry and Sally have known each other for years, and are very good friends, but they fear sex would ruin the friendship.,Romantic Comedy "
SF01,Children of Men ,Alfonso Cuaron,2006,"In a future where humanity has lost the ability to reproduce, a former activist agrees to help transport a miraculously pregnant woman to a sanctuary at sea, where her child's birth may help scientists save the future of humankind.",Science Fiction ,"Alfonso Cuaron,In a future where humanity has lost the ability to reproduce, a former activist agrees to help transport a miraculously pregnant woman to a sanctuary at sea, where her child's birth may help scientists save the future of humankind.,Science Fiction "
SF02,Soylent Green ,Richard Fleischer,1973,"In a dystopian future where overpopulation and pollution have made Earth uninhabitable, a detective investigates the murder of a wealthy businessman and uncovers a sinister conspiracy involving a food product called Soylent Green.",Science Fiction ,"Richard Fleischer,In a dystopian future where overpopulation and pollution have made Earth uninhabitable, a detective investigates the murder of a wealthy businessman and uncovers a sinister conspiracy involving a food product called Soylent Green.,Science Fiction "
SF03,District 9 ,Neill Blomkamp,2009,"After an alien ship lands in Johannesburg, South Africa, the extraterrestrial refugees are relegated to a squalid, militarized ghetto known as District 9, where a government agent becomes infected with a virus that slowly transforms him into one of the aliens.",Science Fiction ,"Neill Blomkamp,After an alien ship lands in Johannesburg, South Africa, the extraterrestrial refugees are relegated to a squalid, militarized ghetto known as District 9, where a government agent becomes infected with a virus that slowly transforms him into one of the aliens.,Science Fiction "
SF04,Star Trek II: Wrath of Khan ,Nicholas Meyer,1982,"When an old enemy seeking revenge on Captain Kirk and his crew steals a powerful terraforming device, Kirk must confront his past and face the most formidable foe he has ever encountered: the genetically engineered tyrant Khan Noonien Singh.",Science Fiction ,"Nicholas Meyer,When an old enemy seeking revenge on Captain Kirk and his crew steals a powerful terraforming device, Kirk must confront his past and face the most formidable foe he has ever encountered: the genetically engineered tyrant Khan Noonien Singh.,Science Fiction "
SF05,Snowpiercer ,Joon-ho Bong ,2011,"In a future where a failed experiment to stop global warming has caused an ice age, the last remnants of humanity live aboard a massive train that perpetually circles the frozen Earth, and a rebellion brews in the tail section as the oppressed passengers fight their way to the front to confront the train's ruthless leader.",Science Fiction ,"Joon-ho Bong ,In a future where a failed experiment to stop global warming has caused an ice age, the last remnants of humanity live aboard a massive train that perpetually circles the frozen Earth, and a rebellion brews in the tail section as the oppressed passengers fight their way to the front to confront the train's ruthless leader.,Science Fiction "
SF06,Independence Day ,Roland Emmerich,1996,"When aliens invade Earth and unleash devastating attacks on major cities around the world, a disparate group of people band together to launch a last-ditch counterattack and save the planet from total annihilation.",Science Fiction ,"Roland Emmerich,When aliens invade Earth and unleash devastating attacks on major cities around the world, a disparate group of people band together to launch a last-ditch counterattack and save the planet from total annihilation.,Science Fiction "
SF07,Arrival ,Denis Villeneuve,2016,"After twelve mysterious alien spacecraft land at various locations around the world, a linguistics professor is recruited by the military to communicate with the extraterrestrial visitors and unravel the mystery of their purpose on Earth.",Science Fiction ,"Denis Villeneuve,After twelve mysterious alien spacecraft land at various locations around the world, a linguistics professor is recruited by the military to communicate with the extraterrestrial visitors and unravel the mystery of their purpose on Earth.,Science Fiction "
SF08,Godzilla ,Ishiro Hondo,1954,"When a series of massive creatures known as MUTOs emerge from the depths of the earth and wreak havoc on civilization, the legendary monster Godzilla rises from the sea to battle them and save humanity from destruction.",Science Fiction ,"Ishiro Hondo,When a series of massive creatures known as MUTOs emerge from the depths of the earth and wreak havoc on civilization, the legendary monster Godzilla rises from the sea to battle them and save humanity from destruction.,Science Fiction "
SF09,Total Recall ,Paul Verhoeven,1990,"In a future where a company offers virtual vacations that are implanted into people's memories, a man discovers that his memories may be artificial and sets out on a dangerous journey to uncover his true identity.",Science Fiction ,"Paul Verhoeven,In a future where a company offers virtual vacations that are implanted into people's memories, a man discovers that his memories may be artificial and sets out on a dangerous journey to uncover his true identity.,Science Fiction "
SF10,Minority Report ,Steven Spielberg,2000,"In a future where a police force uses psychic technology to arrest criminals before they commit crimes, the head of the unit becomes a fugitive after he is accused of a future murder and must prove his innocence while being pursued by his former colleagues.",Science Fiction ,"Steven Spielberg,In a future where a police force uses psychic technology to arrest criminals before they commit crimes, the head of the unit becomes a fugitive after he is accused of a future murder and must prove his innocence while being pursued by his former colleagues.,Science Fiction "
SF11,La Jetee ,Chris Marker,1962,"A short film told almost entirely through still images, La Jetee is a science fiction story set after a devastating war that has left humanity living underground, where a prisoner is sent back in time to try to prevent the disaster from occurring.",Science Fiction ,"Chris Marker,A short film told almost entirely through still images, La Jetee is a science fiction story set after a devastating war that has left humanity living underground, where a prisoner is sent back in time to try to prevent the disaster from occurring.,Science Fiction "
SF12,Her ,Spike Jonze,2013,"In a future where a man falls in love with an artificial intelligence operating system, he struggles to navigate his own emotions and the challenges of their unconventional relationship.",Science Fiction ,"Spike Jonze,In a future where a man falls in love with an artificial intelligence operating system, he struggles to navigate his own emotions and the challenges of their unconventional relationship.,Science Fiction "
SF13,Ex Machina ,Alex Garland,2014,"A young programmer is selected to participate in a groundbreaking experiment in artificial intelligence, where he must interact with an advanced android and evaluate her ability to pass as human.",Science Fiction ,"Alex Garland,A young programmer is selected to participate in a groundbreaking experiment in artificial intelligence, where he must interact with an advanced android and evaluate her ability to pass as human.,Science Fiction "
SF14,Solaris ,Andrei Tarkovsky,1972,A psychologist is sent to a space station orbiting a distant planet in order to discover what has caused the crew to go insane.,Science Fiction ,"Andrei Tarkovsky,A psychologist is sent to a space station orbiting a distant planet in order to discover what has caused the crew to go insane.,Science Fiction "
SF15,The Day the Earth Stood Still ,Robert Wise ,1951,"An alien visitor lands on Earth, and is met with hostility from the people of Earth.",Science Fiction ,"Robert Wise ,An alien visitor lands on Earth, and is met with hostility from the people of Earth.,Science Fiction "
SF16,Invasion of the Body Snatchers ,Don Siegel,1956,A small town is taken over by aliens who replace the inhabitants with clones devoid of emotion.,Science Fiction ,"Don Siegel,A small town is taken over by aliens who replace the inhabitants with clones devoid of emotion.,Science Fiction "
SF17,A Clockwork Orange,Stanley Kubrick,1971,A young man is subjected to a new form of psychological treatment after being imprisoned for his violent behavior.,Science Fiction ,"Stanley Kubrick,A young man is subjected to a new form of psychological treatment after being imprisoned for his violent behavior.,Science Fiction "
SF18,Blade Runner,Ridley Scott ,1982,"In a dystopian future, a retired cop is tasked with hunting down rogue androids who have escaped from slavery.",Science Fiction ,"Ridley Scott ,In a dystopian future, a retired cop is tasked with hunting down rogue androids who have escaped from slavery.,Science Fiction "
SF19,Close Encounters of the 3rd Kind,Steven Spielberg ,1977,A man becomes obsessed with UFOs after having a close encounter with one.,Science Fiction ,"Steven Spielberg ,A man becomes obsessed with UFOs after having a close encounter with one.,Science Fiction "
SF20,Planet of the Apes,Franklin J. Schaffner ,1968,"A group of astronauts land on a planet where apes are the dominant species, and humans are enslaved.",Science Fiction ,"Franklin J. Schaffner ,A group of astronauts land on a planet where apes are the dominant species, and humans are enslaved.,Science Fiction "
SF21,E.T. The Extra Terrestrial,Steven Spielberg,1982,A young boy befriends an alien who is stranded on Earth and helps him return home.,Science Fiction ,"Steven Spielberg,A young boy befriends an alien who is stranded on Earth and helps him return home.,Science Fiction "
SF22,Alien,Ridley Scott / James Cameron,1979,A spaceship crew is terrorized by a deadly alien creature that infiltrates their ship.,Science Fiction ,"Ridley Scott / James Cameron,A spaceship crew is terrorized by a deadly alien creature that infiltrates their ship.,Science Fiction "
SF23,Back to the Future,Robert Zemeckis ,1985,"A teenager travels back in time to 1955 and accidentally interferes with his parents' first meeting, threatening his own existence.",Science Fiction ,"Robert Zemeckis ,A teenager travels back in time to 1955 and accidentally interferes with his parents' first meeting, threatening his own existence.,Science Fiction "
SF24,Star Wars,George Lucas,1977,"A group of rebels fight against an evil empire, using the power of the Force to help them.",Science Fiction ,"George Lucas,A group of rebels fight against an evil empire, using the power of the Force to help them.,Science Fiction "
SF25,2001: A Space Odyssey,Stanley Kubrick,1968,Humanity discovers a mysterious artifact on the moon that leads to a journey to Jupiter and a confrontation with the future of intelligent life.,Science Fiction ,"Stanley Kubrick,Humanity discovers a mysterious artifact on the moon that leads to a journey to Jupiter and a confrontation with the future of intelligent life.,Science Fiction "
SH01,Lost in Translation ,Sofia Coppola,2004,A faded movie star and a neglected young woman form an unlikely bond after crossing paths in Tokyo.,Show Business,"Sofia Coppola,A faded movie star and a neglected young woman form an unlikely bond after crossing paths in Tokyo.,Show Business"
SH02,A Night at the Opera ,Sam Wood,1935,A sly business manager and two wacky friends of two opera singers help them achieve success while humiliating their stuffy and snobbish enemies.,Show Business,"Sam Wood,A sly business manager and two wacky friends of two opera singers help them achieve success while humiliating their stuffy and snobbish enemies.,Show Business"
SH03,To Be or Not to Be ,Ernst Lubitsch,1942,"During the Nazi occupation of Poland, an acting troupe becomes embroiled in a Polish soldier's efforts to track down a German spy.",Show Business,"Ernst Lubitsch,During the Nazi occupation of Poland, an acting troupe becomes embroiled in a Polish soldier's efforts to track down a German spy.,Show Business"
SH04,"Synecdoche, New York ",Charlie Kaufman,2008,"A theatre director struggles with his work, and the women in his life, as he creates a life-size replica of New York City inside a warehouse as part of his new play.",Show Business,"Charlie Kaufman,A theatre director struggles with his work, and the women in his life, as he creates a life-size replica of New York City inside a warehouse as part of his new play.,Show Business"
SH05,A Star is Born ,George Cukor,1954,A musician helps a young singer find fame as age and alcoholism send his own career into a downward spiral.,Show Business,"George Cukor,A musician helps a young singer find fame as age and alcoholism send his own career into a downward spiral.,Show Business"
SH06,Whatever Happened to Baby Jane ,Robert Aldrich,1962,A former child star torments her paraplegic sister in their decaying Hollywood mansion.,Show Business,"Robert Aldrich,A former child star torments her paraplegic sister in their decaying Hollywood mansion.,Show Business"
SH07,Slumdog Millionaire ,Danny Boyle,2008,A Mumbai teen reflects on his upbringing in the slums when he is accused of cheating on the Indian Version of Who Wants to be a Millionaire?,Show Business,"Danny Boyle,A Mumbai teen reflects on his upbringing in the slums when he is accused of cheating on the Indian Version of Who Wants to be a Millionaire?,Show Business"
SH08,The Producers ,Mel Brooks,1968,Producers Max Bialystock and Leo Bloom make money by producing a sure-fire flop.,Show Business,"Mel Brooks,Producers Max Bialystock and Leo Bloom make money by producing a sure-fire flop.,Show Business"
SH09,Boogie Nights ,Paul Thomas Anderson,1997,The story of a young man's adventures in the Californian pornography industry of the late 1970s and early 1980s.,Show Business,"Paul Thomas Anderson,The story of a young man's adventures in the Californian pornography industry of the late 1970s and early 1980s.,Show Business"
SH10,Argo ,Ben Affleck,2012,"Acting under the cover of a Hollywood producer scouting a location for a science fiction film, a CIA agent launches a dangerous operation to rescue six Americans in Tehran during the U.S. hostage crisis in Iran in 1979.",Show Business,"Ben Affleck,Acting under the cover of a Hollywood producer scouting a location for a science fiction film, a CIA agent launches a dangerous operation to rescue six Americans in Tehran during the U.S. hostage crisis in Iran in 1979.,Show Business"
SH11,Ed Wood ,Tim Burton,1994,"Ambitious but troubled movie director Edward D. Wood Jr. tries his best to fulfill his dreams, despite his lack of talent.",Show Business,"Tim Burton,Ambitious but troubled movie director Edward D. Wood Jr. tries his best to fulfill his dreams, despite his lack of talent.,Show Business"
SH12,The Truman Show ,Peter Weir,1998,An insurance salesman discovers his whole life is actually a reality TV show.,Show Business,"Peter Weir,An insurance salesman discovers his whole life is actually a reality TV show.,Show Business"
SH13,The Player ,Robert Altman,1992,A Hollywood studio executive is being sent death threats by a writer whose script he rejected but which one? Junior studio exec Griffin Mill finds himself as the target of the writer's fury.,Show Business,"Robert Altman,A Hollywood studio executive is being sent death threats by a writer whose script he rejected but which one? Junior studio exec Griffin Mill finds himself as the target of the writer's fury.,Show Business"
SH14,The Bad and the Beautiful ,Vincente Minnelli ,1952,"A Hollywood producer manipulates his way to the top, betraying friends and lovers along the way.",Show Business,"Vincente Minnelli ,A Hollywood producer manipulates his way to the top, betraying friends and lovers along the way.,Show Business"
SH15,Day for Night ,Francois Truffaut,1973,A film director and his cast and crew deal with various challenges while making a movie.,Show Business,"Francois Truffaut,A film director and his cast and crew deal with various challenges while making a movie.,Show Business"
SH16,Cinema Paradiso ,Giuseppe Tornatore,1988,A young boy develops a love for movies while working at a small-town cinema in post-war Italy.,Show Business,"Giuseppe Tornatore,A young boy develops a love for movies while working at a small-town cinema in post-war Italy.,Show Business"
SH17,Contempt,Jean-Luc Godard,1963,A screenwriter struggles with personal and professional issues while working on a film adaptation of Homer's Odyssey.,Show Business,"Jean-Luc Godard,A screenwriter struggles with personal and professional issues while working on a film adaptation of Homer's Odyssey.,Show Business"
SH18,Quiz Show,Robert Redford,1994,A TV quiz show scandal exposes the dark side of American media and entertainment in the 1950s.,Show Business,"Robert Redford,A TV quiz show scandal exposes the dark side of American media and entertainment in the 1950s.,Show Business"
SH19,Sullivan’s Travels,Preston Sturges,1941,A successful film director sets out to experience the hardships of the common man in order to make a serious movie.,Show Business,"Preston Sturges,A successful film director sets out to experience the hardships of the common man in order to make a serious movie.,Show Business"
SH20,Persona,Ingmar Bergman,1966,"A nurse is assigned to care for an actress who has stopped speaking, leading to a complex psychological relationship between the two women.",Show Business,"Ingmar Bergman,A nurse is assigned to care for an actress who has stopped speaking, leading to a complex psychological relationship between the two women.,Show Business"
SH21,Birdman,Alejandro G. Inarritu,2014,"A former superhero actor tries to mount a Broadway play, while dealing with personal and professional issues.",Show Business,"Alejandro G. Inarritu,A former superhero actor tries to mount a Broadway play, while dealing with personal and professional issues.,Show Business"
SH22,All That Jazz,Bob Fosse,1979,"A choreographer and director deals with the stress and excesses of show business, while facing his own mortality.",Show Business,"Bob Fosse,A choreographer and director deals with the stress and excesses of show business, while facing his own mortality.,Show Business"
SH23,8 1/2,Federico Fellini,1963,"A director tries to make a new film, but struggles with creative blocks and personal issues from his past.",Show Business,"Federico Fellini,A director tries to make a new film, but struggles with creative blocks and personal issues from his past.,Show Business"
SH24,All About Eve,Joseph Mankiewicz,1950,An aging actress and a young fan who becomes her protege engage in a power struggle in the world of Broadway theater.,Show Business,"Joseph Mankiewicz,An aging actress and a young fan who becomes her protege engage in a power struggle in the world of Broadway theater.,Show Business"
SH25,Sunset Boulevard,Billy Wilder,1950,A struggling screenwriter becomes involved with a faded silent film star who dreams of a comeback.,Show Business,"Billy Wilder,A struggling screenwriter becomes involved with a faded silent film star who dreams of a comeback.,Show Business"
ST01,A Trip to the Moon ,Georges Melies,1902,"A group of astronomers journey to the moon in a cannon-propelled spaceship, encountering strange creatures and landscapes along the way.",Silent ,"Georges Melies,A group of astronomers journey to the moon in a cannon-propelled spaceship, encountering strange creatures and landscapes along the way.,Silent "
ST02,The Cabinet of Dr. Caligari ,Robert Wiene,1920,"A hypnotist uses a somnambulist to commit murders, but a young man suspects the true nature of the killings.",Silent ,"Robert Wiene,A hypnotist uses a somnambulist to commit murders, but a young man suspects the true nature of the killings.,Silent "
ST03,The Thief of Baghdad ,Raoul Walsh,1924,"A dashing thief falls in love with a princess and embarks on a quest to win her hand, encountering a genie and other magical beings along the way.",Silent ,"Raoul Walsh,A dashing thief falls in love with a princess and embarks on a quest to win her hand, encountering a genie and other magical beings along the way.,Silent "
ST04,The Jazz Singer ,Alan Crosland,1927,"A young Jewish man defies his family's expectations by pursuing a career in jazz music, causing a rift between him and his father.",Silent ,"Alan Crosland,A young Jewish man defies his family's expectations by pursuing a career in jazz music, causing a rift between him and his father.,Silent "
ST05,The Artist ,Michel Hazanavicius,2011,"A silent film star struggles to adapt to the rise of talkies, while a young actress rises to fame in the new medium.",Silent ,"Michel Hazanavicius,A silent film star struggles to adapt to the rise of talkies, while a young actress rises to fame in the new medium.,Silent "
ST06,The Last Laugh ,F.W. Murnau,1924,"An aging doorman is demoted to a bathroom attendant, causing him to lose his sense of identity and purpose.",Silent ,"F.W. Murnau,An aging doorman is demoted to a bathroom attendant, causing him to lose his sense of identity and purpose.,Silent "
ST07,Un Chien Andalou ,"Luis Bunuel, Salvador Dali",1929,"A surrealist short film that depicts a series of bizarre and disturbing images, including an eye being sliced open with a razor blade.",Silent ,"Luis Bunuel, Salvador Dali,A surrealist short film that depicts a series of bizarre and disturbing images, including an eye being sliced open with a razor blade.,Silent "
ST08,The Crowd ,King Vidor,1928,"A young man struggles to find meaning and success in his life while working in a large, faceless office.",Silent ,"King Vidor,A young man struggles to find meaning and success in his life while working in a large, faceless office.,Silent "
ST09,Wings ,William Wellman,1927,"Two World War I pilots fall in love with the same woman, and must put their rivalry aside when they are both sent on a dangerous mission.",Silent ,"William Wellman,Two World War I pilots fall in love with the same woman, and must put their rivalry aside when they are both sent on a dangerous mission.,Silent "
ST10,Greed ,Erich von Stroheim,1924,"A man becomes obsessed with money and the power it brings, causing him to neglect his relationships and ultimately lose everything.",Silent ,"Erich von Stroheim,A man becomes obsessed with money and the power it brings, causing him to neglect his relationships and ultimately lose everything.,Silent "
ST11,The Gold Rush ,Charlie Chaplin,1925,"A lone prospector braves the harsh conditions of the Klondike gold rush, encountering both fortune and misfortune along the way.",Silent ,"Charlie Chaplin,A lone prospector braves the harsh conditions of the Klondike gold rush, encountering both fortune and misfortune along the way.,Silent "
ST12,Playtime ,Jacques Tati,1967,"A comedy that satirizes modern life and urbanization, following a group of characters as they navigate a high-tech, impersonal cityscape.",Silent ,"Jacques Tati,A comedy that satirizes modern life and urbanization, following a group of characters as they navigate a high-tech, impersonal cityscape.,Silent "
ST13,Safety Last! ,Fred Newmeyer,1923,"A man climbs a skyscraper to impress his girlfriend, encountering a series of comedic obstacles and mishaps along the way.",Silent ,"Fred Newmeyer,A man climbs a skyscraper to impress his girlfriend, encountering a series of comedic obstacles and mishaps along the way.,Silent "
ST14,Sherlock Jr. ,Buster Keaton,1924,"A silent comedy film directed by and starring Buster Keaton, in which a projectionist dreams of becoming a famous detective and tries to solve a crime in real life.",Silent ,"Buster Keaton,A silent comedy film directed by and starring Buster Keaton, in which a projectionist dreams of becoming a famous detective and tries to solve a crime in real life.,Silent "
ST15,The Birth of a Nation ,D.W. Griffith ,1915,"A silent drama film directed by D. W. Griffith, which portrays the Civil War and Reconstruction era in a sympathetic light for the Ku Klux Klan.",Silent ,"D.W. Griffith ,A silent drama film directed by D. W. Griffith, which portrays the Civil War and Reconstruction era in a sympathetic light for the Ku Klux Klan.,Silent "
ST16,Intolerance ,D.W. Griffith,1916,"A silent epic film directed by D. W. Griffith, which intertwines four different stories that explore themes of love and intolerance across different time periods.",Silent ,"D.W. Griffith,A silent epic film directed by D. W. Griffith, which intertwines four different stories that explore themes of love and intolerance across different time periods.,Silent "
ST17,Passion of Joan of Arc,Carl Theodore Dreyer,1928,"A silent film directed by Carl Theodor Dreyer, which depicts the trial and execution of Joan of Arc using close-ups and minimal dialogue.",Silent ,"Carl Theodore Dreyer,A silent film directed by Carl Theodor Dreyer, which depicts the trial and execution of Joan of Arc using close-ups and minimal dialogue.,Silent "
ST18,City Lights,Charlie Chaplin,1931,"A silent romantic comedy film directed by and starring Charlie Chaplin, in which his character falls in love with a blind girl and tries to help her regain her sight.",Silent ,"Charlie Chaplin,A silent romantic comedy film directed by and starring Charlie Chaplin, in which his character falls in love with a blind girl and tries to help her regain her sight.,Silent "
ST19,Metropolis,Fritz Lang,1927,"A silent science fiction film directed by Fritz Lang, which portrays a futuristic city where the working class lives in poverty while the wealthy enjoy a life of luxury.",Silent ,"Fritz Lang,A silent science fiction film directed by Fritz Lang, which portrays a futuristic city where the working class lives in poverty while the wealthy enjoy a life of luxury.,Silent "
ST20,Nosferatu,F.W. Murnau,1922,"A silent horror film directed by F. W. Murnau, which tells the story of Count Orlok, a vampire who terrorizes a small town.",Silent ,"F.W. Murnau,A silent horror film directed by F. W. Murnau, which tells the story of Count Orlok, a vampire who terrorizes a small town.,Silent "
ST21,Battleship Potemkin,Sergei Eisenstein,1925,"A silent film directed by Sergei Eisenstein, which depicts the 1905 mutiny of the crew of the Russian battleship Potemkin against their officers.",Silent ,"Sergei Eisenstein,A silent film directed by Sergei Eisenstein, which depicts the 1905 mutiny of the crew of the Russian battleship Potemkin against their officers.,Silent "
ST22,Sunrise,F.W. Murnau,1927,"A silent romantic drama film directed by F. W. Murnau, which tells the story of a farmer who falls in love with a city woman and contemplates killing his wife to be with her.",Silent ,"F.W. Murnau,A silent romantic drama film directed by F. W. Murnau, which tells the story of a farmer who falls in love with a city woman and contemplates killing his wife to be with her.,Silent "
ST23,Man with a Movie Camera,Dziga Vertov,1929,"A silent documentary film directed by Dziga Vertov, which shows a day in the life of a city through a series of experimental visual techniques.",Silent ,"Dziga Vertov,A silent documentary film directed by Dziga Vertov, which shows a day in the life of a city through a series of experimental visual techniques.,Silent "
ST24,The General,Buster Keaton & Clyde Bruckman,1926,"A silent comedy film directed by and starring Buster Keaton, which tells the story of a train engineer who tries to rescue his beloved locomotive from Union spies during the American Civil War.",Silent ,"Buster Keaton & Clyde Bruckman,A silent comedy film directed by and starring Buster Keaton, which tells the story of a train engineer who tries to rescue his beloved locomotive from Union spies during the American Civil War.,Silent "
ST25,Modern Times,Charlie Chaplin,1936,"A silent comedy film directed by and starring Charlie Chaplin, in which his character struggles to survive in the modern, industrialized world.",Silent ,"Charlie Chaplin,A silent comedy film directed by and starring Charlie Chaplin, in which his character struggles to survive in the modern, industrialized world.,Silent "
